dataset,recording,n_present,missing
chbmit,chbmit_v1.0.0/chb15/chb15_08.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_09.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_10.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_11.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_12.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_13.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_14.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_15.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_16.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_17.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_19.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_20.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_22.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_26.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_28.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_29.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_30.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_31.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_32.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_33.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_35.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_37.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_40.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_45.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_46.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_49.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_50.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_51.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_52.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_54.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_61.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_62.edf,18,
chbmit,chbmit_v1.0.0/chb15/chb15_63.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_01.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_02.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_03.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_04.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_05.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_06.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_07.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_08.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_09.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_10.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_11.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_12.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_13.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_14.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_15.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_16.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_17.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_18.edf,18,
chbmit,chbmit_v1.0.0/chb16/chb16_19.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17a_03.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17a_04.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17a_05.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17a_06.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17a_08.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_57.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_58.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_59.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_60.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_63.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_67.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_68.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17b_69.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_02.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_03.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_04.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_05.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_06.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_07.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_08.edf,18,
chbmit,chbmit_v1.0.0/chb17/chb17c_13.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_01.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_02.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_03.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_04.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_05.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_06.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_07.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_08.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_09.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_10.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_11.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_12.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_13.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_14.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_15.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_16.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_17.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_18.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_19.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_20.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_21.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_22.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_23.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_24.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_25.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_26.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_27.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_28.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_29.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_30.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_31.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_32.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_33.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_34.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_35.edf,18,
chbmit,chbmit_v1.0.0/chb18/chb18_36.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_01.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_02.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_03.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_04.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_05.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_06.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_07.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_08.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_09.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_10.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_11.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_12.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_13.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_14.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_15.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_16.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_17.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_18.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_19.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_20.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_21.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_22.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_23.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_24.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_25.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_26.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_27.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_28.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_29.edf,18,
chbmit,chbmit_v1.0.0/chb19/chb19_30.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_01.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_02.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_03.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_04.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_05.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_06.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_07.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_08.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_11.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_12.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_13.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_14.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_15.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_16.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_17.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_21.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_22.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_23.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_25.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_26.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_27.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_28.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_29.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_30.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_31.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_34.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_59.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_60.edf,18,
chbmit,chbmit_v1.0.0/chb20/chb20_68.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_01.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_02.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_03.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_04.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_05.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_06.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_07.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_08.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_09.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_10.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_11.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_12.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_13.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_14.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_15.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_16.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_17.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_18.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_19.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_20.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_21.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_22.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_23.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_24.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_25.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_26.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_27.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_28.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_29.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_30.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_31.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_32.edf,18,
chbmit,chbmit_v1.0.0/chb21/chb21_33.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_01.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_02.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_03.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_04.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_05.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_06.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_07.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_08.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_09.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_10.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_11.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_15.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_16.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_17.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_18.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_19.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_20.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_21.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_22.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_23.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_24.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_25.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_26.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_27.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_28.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_29.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_30.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_38.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_51.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_54.edf,18,
chbmit,chbmit_v1.0.0/chb22/chb22_77.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_06.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_07.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_08.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_09.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_10.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_16.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_17.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_19.edf,18,
chbmit,chbmit_v1.0.0/chb23/chb23_20.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_01.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_02.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_03.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_04.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_05.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_06.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_07.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_08.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_09.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_10.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_11.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_12.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_13.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_14.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_15.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_16.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_17.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_18.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_19.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_20.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_21.edf,18,
chbmit,chbmit_v1.0.0/chb24/chb24_22.edf,18,
siena,siena_v1.0.0/PN00/PN00-1.edf,18,
siena,siena_v1.0.0/PN00/PN00-2.edf,18,
siena,siena_v1.0.0/PN00/PN00-3.edf,18,
siena,siena_v1.0.0/PN00/PN00-4.edf,18,
siena,siena_v1.0.0/PN00/PN00-5.edf,18,
siena,siena_v1.0.0/PN01/PN01-1.edf,18,
siena,siena_v1.0.0/PN03/PN03-1.edf,18,
siena,siena_v1.0.0/PN03/PN03-2.edf,18,
siena,siena_v1.0.0/PN05/PN05-2.edf,18,
siena,siena_v1.0.0/PN05/PN05-3.edf,18,
siena,siena_v1.0.0/PN05/PN05-4.edf,18,
siena,siena_v1.0.0/PN06/PN06-1.edf,18,
siena,siena_v1.0.0/PN06/PN06-2.edf,18,
siena,siena_v1.0.0/PN06/PN06-3.edf,18,
siena,siena_v1.0.0/PN06/PN06-4.edf,18,
siena,siena_v1.0.0/PN06/PN06-5.edf,18,
siena,siena_v1.0.0/PN07/PN07-1.edf,18,
siena,siena_v1.0.0/PN09/PN09-1.edf,18,
siena,siena_v1.0.0/PN09/PN09-2.edf,18,
siena,siena_v1.0.0/PN09/PN09-3.edf,18,
siena,siena_v1.0.0/PN10/PN10-1.edf,18,
siena,siena_v1.0.0/PN10/PN10-10.edf,18,
siena,siena_v1.0.0/PN10/PN10-2.edf,18,
siena,siena_v1.0.0/PN10/PN10-3.edf,18,
siena,siena_v1.0.0/PN10/PN10-4.5.6.edf,18,
siena,siena_v1.0.0/PN10/PN10-7.8.9.edf,18,
siena,siena_v1.0.0/PN11/PN11-1.edf,18,
siena,siena_v1.0.0/PN12/PN12-1.2.edf,18,
siena,siena_v1.0.0/PN12/PN12-3.edf,18,
siena,siena_v1.0.0/PN12/PN12-4.edf,18,
siena,siena_v1.0.0/PN13/PN13-1.edf,18,
siena,siena_v1.0.0/PN13/PN13-2.edf,18,
siena,siena_v1.0.0/PN13/PN13-3.edf,18,
siena,siena_v1.0.0/PN14/PN14-1.edf,18,
siena,siena_v1.0.0/PN14/PN14-2.edf,18,
siena,siena_v1.0.0/PN14/PN14-3.edf,18,
siena,siena_v1.0.0/PN14/PN14-4.edf,18,
siena,siena_v1.0.0/PN16/PN16-1.edf,18,
siena,siena_v1.0.0/PN16/PN16-2.edf,18,
siena,siena_v1.0.0/PN17/PN17-1.edf,18,
siena,siena_v1.0.0/PN17/PN17-2.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s001_2003/02_tcp_le/aaaaaajy_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s002_2003/01_tcp_ar/aaaaaajy_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s002_2003/01_tcp_ar/aaaaaajy_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s002_2003/01_tcp_ar/aaaaaajy_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s003_2003/01_tcp_ar/aaaaaajy_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s003_2003/01_tcp_ar/aaaaaajy_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s003_2003/01_tcp_ar/aaaaaajy_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s003_2003/01_tcp_ar/aaaaaajy_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s003_2003/01_tcp_ar/aaaaaajy_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s003_2003/01_tcp_ar/aaaaaajy_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaajy/s004_2003/02_tcp_le/aaaaaajy_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s001_2003/02_tcp_le/aaaaaayf_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s001_2003/02_tcp_le/aaaaaayf_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s002_2003/02_tcp_le/aaaaaayf_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s002_2003/02_tcp_le/aaaaaayf_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s002_2003/02_tcp_le/aaaaaayf_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s003_2003/01_tcp_ar/aaaaaayf_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s004_2003/01_tcp_ar/aaaaaayf_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s004_2003/01_tcp_ar/aaaaaayf_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s004_2003/01_tcp_ar/aaaaaayf_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaayf/s004_2003/01_tcp_ar/aaaaaayf_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaazz/s001_2003/02_tcp_le/aaaaaazz_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaazz/s002_2006/02_tcp_le/aaaaaazz_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabep/s001_2003/02_tcp_le/aaaaabep_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabep/s001_2003/02_tcp_le/aaaaabep_s001_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabxe/s001_2003/02_tcp_le/aaaaabxe_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabxe/s002_2003/01_tcp_ar/aaaaabxe_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabxe/s002_2003/01_tcp_ar/aaaaabxe_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabxe/s002_2003/01_tcp_ar/aaaaabxe_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabxe/s002_2003/01_tcp_ar/aaaaabxe_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaabxe/s002_2003/01_tcp_ar/aaaaabxe_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaaclc/s001_2004/02_tcp_le/aaaaaclc_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s001_2004/02_tcp_le/aaaaacqc_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s001_2004/02_tcp_le/aaaaacqc_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s002_2004/02_tcp_le/aaaaacqc_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s003_2006/02_tcp_le/aaaaacqc_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s003_2006/02_tcp_le/aaaaacqc_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s004_2006/03_tcp_ar_a/aaaaacqc_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacqc/s004_2006/03_tcp_ar_a/aaaaacqc_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaacyi/s001_2004/02_tcp_le/aaaaacyi_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s001_2005/02_tcp_le/aaaaadkb_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s002_2012/01_tcp_ar/aaaaadkb_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t011.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t012.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s003_2012/01_tcp_ar/aaaaadkb_s003_t013.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s004_2012/01_tcp_ar/aaaaadkb_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s004_2012/01_tcp_ar/aaaaadkb_s004_t005.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s004_2012/01_tcp_ar/aaaaadkb_s004_t006.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s004_2012/01_tcp_ar/aaaaadkb_s004_t010.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s004_2012/01_tcp_ar/aaaaadkb_s004_t011.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s005_2012/01_tcp_ar/aaaaadkb_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s005_2012/01_tcp_ar/aaaaadkb_s005_t001.edf,18,
tusz,tusz_v2.0.6/edf/dev/aaaaadkb/s005_2012/01_tcp_ar/aaaaadkb_s005_t002.edf,18,
